Image#,Crib#,Row,Column,Class 1 Value,Class 2 Value,Classification
44635,13212,0,1,4.623034,-6.630814,0
44635,13212,0,2,8.853590,-12.328048,0
44635,13212,1,0,3.791621,-2.381700,0
44635,13212,1,1,4.742234,-3.658254,0
44635,13212,1,2,4.228755,-3.677785,0
44635,13213,0,0,6.687967,-8.027919,0
44635,13213,0,1,8.352985,-10.678933,0
44635,13213,0,2,6.613837,-10.663369,0
44635,13213,1,0,6.513327,-8.837103,0
44635,13213,1,1,6.431231,-7.965051,0
44635,13213,1,2,5.729950,-6.490806,0
44636,13214,0,0,8.244587,-9.584831,0
44636,13214,0,1,6.839926,-8.333259,0
44636,13214,0,2,11.105260,-13.352090,0
44636,13214,1,0,4.912755,-6.396885,0
44636,13214,1,1,0.961685,-2.017465,0
44636,13214,1,2,2.032316,-3.439224,0
44637,13215,0,0,6.199213,-7.097300,0
44637,13215,0,1,4.494361,-5.557050,0
44637,13215,0,2,7.607844,-10.194917,0
44637,13215,1,0,4.783195,-4.624250,0
44637,13215,1,1,5.020018,-7.001404,0
44637,13215,1,2,9.322687,-13.489709,0
44637,13216,0,0,8.921071,-9.871434,0
44637,13216,0,1,4.849626,-5.058309,0
44637,13216,0,2,5.606035,-7.495078,0
44637,13216,1,0,3.557534,-4.216449,0
44637,13216,1,1,1.818990,-0.590042,0
44637,13216,1,2,3.604964,-3.725707,0
44638,13217,0,0,6.622838,-8.488853,0
44638,13217,0,1,3.522793,-1.191062,0
44638,13217,0,2,7.540899,-10.566080,0
44638,13217,1,0,1.530201,-2.584210,0
44638,13217,1,1,3.928115,-4.622117,0
44638,13217,1,2,4.790423,-4.547167,0
44638,13218,0,0,8.993186,-8.078028,0
44638,13218,0,1,4.489308,-3.712691,0
44638,13218,0,2,8.798244,-10.677511,0
44638,13218,1,0,7.896992,-6.852671,0
44638,13218,1,1,2.035397,-2.556491,0
44638,13218,1,2,4.339817,-5.160816,0
44639,13219,0,0,4.033422,-7.605873,0
44639,13219,0,1,2.937539,-5.610761,0
44639,13219,0,2,7.093096,-9.327275,0
44639,13220,0,0,8.660672,-10.690387,0
44639,13220,0,1,5.422115,-7.834409,0
44639,13220,0,2,5.184957,-5.718531,0
44639,13220,1,0,4.067533,-3.393682,0
44639,13220,1,1,5.342150,-4.599757,0
44639,13220,1,2,4.209916,-3.804643,0
44640,13221,0,0,5.455186,-5.671718,0
44640,13221,0,1,10.554257,-13.161661,0
44640,13221,0,2,4.363329,-7.312037,0
44640,13221,1,0,4.840558,-4.630243,0
44640,13221,1,1,4.923074,-5.622259,0
44640,13221,1,2,7.437796,-8.547497,0
44640,13222,0,0,7.818329,-11.217345,0
44640,13222,0,1,5.201602,-8.080722,0
44640,13222,0,2,6.275578,-8.733391,0
44641,13223,0,0,8.317603,-10.217175,0
44641,13223,0,1,9.202996,-12.014974,0
44641,13223,0,2,7.703998,-7.741136,0
44641,13223,1,0,7.170042,-7.866520,0
44641,13223,1,1,8.122730,-11.483721,0
44641,13223,1,2,7.693480,-10.280713,0
44641,13224,0,0,7.638789,-10.578031,0
44641,13224,0,1,7.431982,-9.151994,0
44641,13224,0,2,12.586032,-14.941361,0
44642,13225,0,0,6.406860,-4.389320,0
44642,13225,0,1,15.659352,-18.458340,0
44642,13225,0,2,9.513593,-11.235859,0
44642,13225,1,0,1.193080,-4.472106,0
44642,13225,1,1,5.283049,-7.344345,0
44642,13225,1,2,4.276966,-5.169567,0
44643,13226,0,0,10.986101,-13.820273,0
44643,13226,0,1,8.169474,-9.676865,0
44643,13226,0,2,4.755440,-6.799423,0
44643,13226,1,0,3.693615,-1.494055,0
44643,13226,1,1,3.597084,-3.976729,0
44643,13226,1,2,3.731827,-3.397081,0
44643,13227,0,0,7.485471,-5.508559,0
44643,13227,0,1,6.187749,-8.455573,0
44643,13227,0,2,7.633553,-10.267873,0
44643,13227,1,0,1.938593,-3.994328,0
44643,13227,1,1,4.375090,-6.245538,0
44643,13227,1,2,-1.172449,-0.622027,1
44644,13228,0,0,11.001385,-15.590556,0
44644,13228,0,1,4.868443,-4.062187,0
44644,13228,0,2,6.640960,-8.713983,0
44644,13229,0,0,6.254948,-6.689295,0
44644,13229,0,1,0.065261,4.665060,0
44644,13229,0,2,1.192746,3.320936,0
44644,13229,1,0,7.519270,-10.506694,0
44644,13229,1,1,7.811919,-9.678802,0
44644,13229,1,2,8.502939,-11.732972,0
44645,13230,0,0,4.608080,-6.154639,0
44645,13230,0,1,6.845531,-7.598460,0
44645,13230,0,2,6.015188,-11.766059,0
44645,13230,1,0,2.684447,-0.708285,0
44645,13230,1,1,3.794776,-2.384678,0
44645,13230,1,2,2.790941,-1.608869,0
44645,13231,0,0,4.697618,-6.186145,0
44645,13231,0,1,10.516104,-13.460081,0
44645,13231,0,2,6.603984,-8.458690,0
44645,13231,1,0,4.327071,-6.236517,0
44645,13231,1,1,5.574811,-6.542706,0
44645,13231,1,2,5.072486,-4.898427,0
44646,13232,0,0,1.693938,-5.127685,0
44646,13232,0,1,5.169777,-8.516332,0
44646,13232,0,2,2.741699,-2.041208,0
44646,13233,0,0,12.047317,-15.981626,0
44646,13233,0,1,9.090803,-12.832813,0
44646,13233,0,2,6.886343,-6.999329,0
44647,13234,0,0,6.719446,-8.303626,0
44647,13234,0,1,6.743597,-8.772487,0
44647,13234,0,2,9.079329,-12.470592,0
44647,13234,1,0,7.717846,-8.408175,0
44647,13234,1,1,3.869307,-3.398656,0
44647,13234,1,2,5.087071,-12.235643,0
44648,13235,0,0,10.266629,-13.964530,0
44648,13235,0,1,6.597244,-6.643357,0
44648,13235,0,2,7.229978,-9.609165,0
44648,13235,1,0,4.984272,-4.666352,0
44648,13235,1,1,3.139939,-2.657593,0
44648,13235,1,2,3.755513,-4.772799,0
44648,13236,0,0,7.083435,-6.548922,0
44648,13236,0,1,4.238423,-6.404735,0
44648,13236,0,2,6.132296,-9.911716,0
44648,13236,1,0,4.061121,-3.014193,0
44648,13236,1,1,3.124433,-2.034928,0
44648,13236,1,2,3.131949,-2.240577,0
44649,13237,0,0,8.370195,-11.949085,0
44649,13237,0,1,11.314046,-14.757261,0
44649,13237,0,2,8.158460,-11.460969,0
44649,13237,1,0,6.950297,-9.760984,0
44649,13237,1,1,7.717111,-7.486966,0
44649,13237,1,2,1.963042,-1.272790,0
44649,13238,0,0,7.984850,-10.007737,0
44649,13238,0,1,6.613991,-6.587813,0
44649,13238,0,2,5.896075,-7.676927,0
44649,13238,1,0,4.159651,-2.550447,0
44649,13238,1,1,4.285904,-3.063563,0
44649,13238,1,2,5.683294,-5.039908,0
44650,13239,0,0,3.236990,-3.352915,0
44650,13239,0,1,4.464210,-2.566871,0
44650,13239,0,2,6.754013,-6.511454,0
44650,13239,1,0,5.522684,-5.061954,0
44650,13239,1,1,11.056844,-14.871718,0
44650,13239,1,2,5.140758,-6.347829,0
44650,13240,0,0,5.815353,-6.081774,0
44650,13240,0,1,7.370545,-8.879725,0
44650,13240,0,2,3.928503,-5.047411,0
44651,13241,0,0,7.049861,-7.338634,0
44651,13241,0,1,8.503633,-12.536657,0
44651,13241,0,2,5.186005,-7.706872,0
44651,13241,1,0,6.577545,-8.997047,0
44651,13241,1,1,5.292272,-5.089947,0
44651,13241,1,2,3.701130,-6.045952,0
44651,13242,0,0,7.295395,-7.005551,0
44651,13242,0,1,6.043300,-8.330197,0
44651,13242,0,2,10.056174,-12.210228,0
44651,13242,1,0,11.094007,-11.346040,0
44651,13242,1,1,9.359509,-11.920367,0
44651,13242,1,2,4.883002,-5.650324,0
44652,13243,0,0,7.674308,-8.486095,0
44652,13243,0,1,8.281240,-9.453251,0
44652,13243,0,2,0.977432,-3.974464,0
44652,13243,1,0,3.520047,-3.338429,0
44652,13243,1,1,-0.506442,-0.029002,0
44652,13243,1,2,2.545318,-2.523686,0
44653,13244,0,0,6.608142,-8.907928,0
44653,13244,0,1,5.776656,-8.489739,0
44653,13244,0,2,1.088067,-4.120592,0
44653,13244,1,0,6.587302,-8.131566,0
44653,13244,1,1,10.351233,-12.245621,0
44653,13244,1,2,4.224792,-6.059093,0
44653,13245,0,0,2.381649,-4.134450,0
44653,13245,0,1,4.224058,-4.891384,0
44653,13245,0,2,5.455311,-8.483521,0
44653,13245,1,0,10.737824,-12.857583,0
44653,13245,1,1,8.111297,-11.229051,0
44653,13245,1,2,10.191124,-11.380606,0
44654,13246,0,0,11.108633,-11.461690,0
44654,13246,0,1,7.204808,-6.390200,0
44654,13246,0,2,8.321520,-10.047744,0
44654,13247,0,0,6.398922,-8.467133,0
44654,13247,0,1,6.647799,-10.945894,0
44654,13247,0,2,8.149259,-11.631799,0
44655,13248,0,0,8.065561,-7.764878,0
44655,13248,0,1,7.883008,-8.608898,0
44655,13248,0,2,5.373446,-7.329442,0
44655,13249,0,0,6.436274,-8.283357,0
44655,13249,0,1,3.356534,-5.667694,0
44655,13249,0,2,2.316877,-5.776712,0
44656,13250,0,0,9.636534,-10.995646,0
44656,13250,0,1,10.655733,-12.487054,0
44656,13250,0,2,5.786649,-8.314889,0
44656,13251,0,0,6.901052,-7.565741,0
44656,13251,0,1,6.967424,-10.736707,0
44656,13251,0,2,5.926314,-6.081313,0
44656,13251,1,0,4.557517,-6.709159,0
44656,13251,1,1,5.503125,-6.394814,0
44656,13251,1,2,5.275354,-5.856796,0
44657,13252,0,0,6.371729,-7.852839,0
44657,13252,0,1,3.313616,-5.716315,0
44657,13252,0,2,5.547156,-7.425611,0
44657,13252,1,0,3.074861,-4.168768,0
44657,13252,1,1,1.833655,-2.391967,0
44657,13252,1,2,0.418923,-1.768458,0
44657,13253,0,0,7.144763,-6.857054,0
44657,13253,0,1,5.946620,-7.842452,0
44657,13253,0,2,2.699504,-2.460493,0
44657,13253,1,0,6.020704,-6.877105,0
44657,13253,1,1,4.571084,-4.664075,0
44657,13253,1,2,3.320332,-3.548048,0
44658,13254,0,0,5.241145,-6.951394,0
44658,13254,0,1,3.991416,-6.157926,0
44658,13254,0,2,6.438008,-4.305696,0
44658,13255,0,0,5.330341,-6.946471,0
44658,13255,0,1,2.940778,-3.299078,0
44658,13255,0,2,0.806595,-1.309937,0
44658,13255,1,0,5.076182,-6.706784,0
44658,13255,1,1,7.541044,-6.833418,0
44658,13255,1,2,0.813384,-3.930919,0
44659,13256,0,0,8.510549,-10.856719,0
44659,13256,0,1,7.791539,-8.721765,0
44659,13256,0,2,6.646747,-8.086133,0
44659,13257,0,0,9.255276,-9.874996,0
44659,13257,0,1,7.783378,-9.634319,0
44659,13257,0,2,6.584167,-7.482095,0
44659,13257,1,0,5.482131,-6.330319,0
44659,13257,1,1,4.691875,-5.500199,0
44659,13257,1,2,4.331205,-5.038607,0
44660,13258,0,0,6.640290,-8.047709,0
44660,13258,0,1,6.782819,-8.662457,0
44660,13258,0,2,4.503744,-6.990269,0
44660,13258,1,0,8.255977,-10.862003,0
44660,13258,1,1,6.689535,-7.317761,0
44660,13258,1,2,3.359899,-3.997169,0
44660,13259,0,0,7.252145,-8.447295,0
44660,13259,0,1,7.463721,-7.463054,0
44660,13259,0,2,8.579205,-12.379098,0
44660,13259,1,0,8.163816,-9.244198,0
44660,13259,1,1,6.628610,-9.979101,0
44660,13259,1,2,7.445587,-7.740068,0
44661,13260,0,0,4.116951,-7.244235,0
44661,13260,0,1,5.384618,-6.306359,0
44661,13260,0,2,6.255132,-10.816431,0
44661,13260,1,0,2.772879,-3.624710,0
44661,13260,1,1,4.891093,-5.348942,0
44661,13260,1,2,4.230902,-6.127976,0
44662,13261,0,0,8.935692,-12.655931,0
44662,13261,0,1,3.823832,-3.415756,0
44662,13261,0,2,3.482111,-0.775019,0
44662,13261,1,0,7.757058,-8.295132,0
44662,13261,1,1,7.136137,-8.093813,0
44662,13261,1,2,8.837108,-11.897845,0
44662,13262,0,0,8.851054,-10.357651,0
44662,13262,0,1,8.492777,-8.763944,0
44662,13262,0,2,5.286654,-9.118047,0
44662,13262,1,0,6.218953,-9.266923,0
44662,13262,1,1,2.669863,-3.147255,0
44662,13262,1,2,4.544791,-5.115268,0
44663,13263,0,0,3.058522,-6.715079,0
44663,13263,0,1,-2.695300,-2.974203,1
44663,13263,0,2,3.701794,-6.964744,0
44663,13263,1,0,3.651735,-2.996691,0
44663,13263,1,1,2.808475,-1.214268,0
44663,13263,1,2,2.851080,-2.011298,0
44663,13264,0,0,6.956734,-8.537263,0
44663,13264,0,1,8.981222,-10.705522,0
44663,13264,0,2,6.269427,-8.104857,0
44664,13265,0,0,6.653275,-8.752869,0
44664,13265,0,1,8.767859,-10.551130,0
44664,13265,0,2,4.397819,-5.927290,0
44664,13265,1,0,6.245006,-7.461066,0
44664,13265,1,1,5.845156,-4.637527,0
44664,13265,1,2,4.527080,-6.861607,0
44664,13266,0,0,0.121140,-0.566322,0
44664,13266,0,1,2.657905,-5.269961,0
44664,13266,0,2,9.634639,-13.279946,0
44664,13266,1,0,6.764129,-8.892739,0
44664,13266,1,1,0.896859,-2.787595,0
44664,13266,1,2,5.627526,-6.944152,0
44665,13267,0,0,6.315648,-6.384478,0
44665,13267,0,1,7.315339,-5.915519,0
44665,13267,0,2,5.554440,-7.893773,0
44665,13267,1,0,7.059512,-8.263444,0
44665,13267,1,1,9.396764,-11.147747,0
44665,13267,1,2,6.331949,-7.395067,0
44665,13268,0,0,6.816113,-9.254791,0
44665,13268,0,1,7.917952,-10.777105,0
44665,13268,0,2,12.349803,-14.467418,0
44665,13268,1,0,1.398216,-2.353468,0
44665,13268,1,1,4.401414,-5.175304,0
44665,13268,1,2,0.036151,-2.407887,0
44666,13269,0,0,10.829092,-12.708169,0
44666,13269,0,1,7.429008,-7.424336,0
44666,13269,0,2,7.049512,-9.065373,0
44666,13269,1,0,4.445918,-6.611638,0
44666,13269,1,1,6.012129,-6.857720,0
44666,13269,1,2,5.104939,-6.743055,0
44667,13270,0,0,13.062428,-17.202545,0
44667,13270,0,1,5.635569,-8.235927,0
44667,13270,0,2,7.986320,-10.427298,0
44667,13270,1,0,5.641730,-5.093578,0
44667,13270,1,1,4.647884,-4.091388,0
44667,13270,1,2,2.799257,-1.638564,0
44667,13271,0,0,7.658826,-10.251225,0
44667,13271,0,1,7.869602,-10.417628,0
44667,13271,0,2,6.952258,-7.269587,0
44667,13271,1,0,6.949730,-7.121379,0
44667,13271,1,1,5.333363,-7.822688,0
44667,13271,1,2,4.462393,-5.831693,0
44668,13272,0,0,11.271324,-11.393607,0
44668,13272,0,1,2.571445,-6.734102,0
44668,13272,0,2,4.504270,-5.131860,0
44668,13273,0,0,7.343711,-9.785991,0
44668,13273,0,1,6.476161,-7.277356,0
44668,13273,0,2,6.596232,-7.753504,0
44668,13273,1,0,2.628576,-4.912786,0
44668,13273,1,1,7.936310,-8.670499,0
44668,13273,1,2,6.141385,-6.166107,0
44669,13274,0,0,7.714462,-8.599053,0
44669,13274,0,1,5.452733,-6.084192,0
44669,13274,0,2,9.430303,-11.699104,0
44669,13274,1,0,4.353131,-3.605603,0
44669,13274,1,1,3.328206,-2.765536,0
44669,13274,1,2,1.164451,1.335118,0
44669,13275,0,0,-1.413893,-1.758426,1
44669,13275,0,1,9.362656,-12.703532,0
44669,13275,0,2,8.578044,-9.194293,0
44669,13275,1,0,6.944644,-7.079773,0
44669,13275,1,1,8.496411,-9.369340,0
44669,13275,1,2,7.192759,-7.536002,0
44670,13276,0,0,6.497074,-5.799458,0
44670,13276,0,1,7.029341,-10.680238,0
44670,13276,0,2,8.059210,-7.822590,0
44670,13277,0,0,3.700581,-7.880774,0
44670,13277,0,1,7.469840,-6.410106,0
44670,13277,0,2,4.848245,-5.472055,0
44670,13277,1,0,8.854133,-9.605825,0
44670,13277,1,1,3.593418,-8.191632,0
44670,13277,1,2,4.992556,-5.719371,0
44671,13278,0,0,6.250135,-7.307200,0
44671,13278,0,1,12.738947,-12.546277,0
44671,13278,0,2,7.922233,-10.072351,0
44671,13278,1,0,3.307282,-2.191414,0
44671,13278,1,1,1.576960,1.370994,0
44671,13278,1,2,2.917459,-3.201145,0
44672,13279,0,0,9.480083,-12.445994,0
44672,13279,0,1,4.863197,-5.523777,0
44672,13279,0,2,1.939592,4.234499,0
44672,13279,1,0,6.362295,-6.925729,0
44672,13279,1,1,6.421010,-8.335439,0
44672,13279,1,2,8.163789,-9.666621,0
44672,13280,0,0,7.720713,-9.491439,0
44672,13280,0,1,4.101601,-4.929737,0
44672,13280,0,2,9.008413,-9.960799,0
44673,13281,0,0,10.132355,-12.358989,0
44673,13281,0,1,6.095728,-8.637391,0
44673,13281,0,2,3.377516,-3.881065,0
44673,13281,1,0,7.862755,-8.944307,0
44673,13281,1,1,9.080769,-9.965428,0
44673,13281,1,2,4.771073,-4.363813,0
44673,13282,0,0,7.706082,-9.527793,0
44673,13282,0,1,8.397224,-9.972255,0
44673,13282,0,2,6.666656,-8.966679,0
44673,13282,1,0,3.078167,-2.210741,0
44673,13282,1,1,3.653269,-2.846950,0
44673,13282,1,2,3.570100,-1.752130,0
44674,13283,0,0,7.811489,-7.950818,0
44674,13283,0,1,7.398149,-7.509565,0
44674,13283,0,2,10.682293,-13.462273,0
44674,13283,1,0,8.644350,-10.000933,0
44674,13283,1,1,9.765143,-10.679603,0
44674,13283,1,2,10.422015,-15.181228,0
44674,13284,0,0,9.755157,-11.786493,0
44674,13284,0,1,2.855052,-6.805468,0
44674,13284,0,2,9.782888,-12.755824,0
44675,13285,0,0,5.678347,-5.178237,0
44675,13285,0,1,10.740565,-12.456458,0
44675,13285,0,2,12.083537,-15.405414,0
44675,13285,1,0,7.266557,-8.221369,0
44675,13285,1,1,8.205772,-10.866016,0
44675,13285,1,2,12.644757,-16.547445,0
44675,13286,0,0,7.004018,-9.024852,0
44675,13286,0,1,4.126112,-4.801642,0
44675,13286,0,2,9.515797,-10.395308,0
44676,13287,0,0,6.581320,-7.240583,0
44676,13287,0,1,8.313561,-9.459673,0
44676,13287,0,2,10.462546,-12.001140,0
44676,13287,1,0,4.994186,-8.787220,0
44676,13287,1,1,5.579730,-7.923462,0
44676,13287,1,2,5.542884,-8.225083,0
44677,13288,0,0,10.276555,-10.302703,0
44677,13288,0,1,9.779442,-12.485219,0
44677,13288,0,2,10.633085,-12.940588,0
44677,13288,1,0,3.499685,-6.334605,0
44677,13288,1,1,5.371796,-6.176314,0
44677,13288,1,2,2.039153,-3.871521,0
44677,13289,0,0,5.666110,-8.561385,0
44677,13289,0,1,6.986933,-8.152581,0
44677,13289,0,2,9.736455,-10.834003,0
44677,13289,1,0,2.288936,-4.967771,0
44677,13289,1,1,2.095684,-4.076237,0
44677,13289,1,2,4.543403,-5.398407,0
44678,13290,0,0,7.076285,-10.691663,0
44678,13290,0,1,12.359319,-16.318430,0
44678,13290,0,2,9.864811,-12.785911,0
44678,13291,0,0,9.362669,-12.315275,0
44678,13291,0,1,11.224529,-13.895149,0
44678,13291,0,2,5.635001,-7.874890,0
44678,13291,1,0,7.815789,-7.118057,0
44678,13291,1,1,5.005749,-5.329679,0
44678,13291,1,2,9.982134,-11.904436,0
44679,13292,0,0,7.820899,-8.788712,0
44679,13292,0,1,5.441956,-7.058053,0
44679,13292,0,2,7.430081,-9.412977,0
44679,13292,1,0,5.601744,-6.070800,0
44679,13292,1,1,3.385418,-3.216552,0
44679,13292,1,2,5.171701,-4.849288,0
44679,13293,0,0,9.006357,-11.905431,0
44679,13293,0,1,1.002553,0.658901,0
44679,13293,0,2,3.146873,-2.401898,0
44679,13293,1,0,6.513073,-7.542977,0
44679,13293,1,1,6.988070,-7.736902,0
44679,13293,1,2,5.525544,-5.870288,0
44680,13294,0,0,10.687782,-13.266891,0
44680,13294,0,1,9.030331,-10.652263,0
44680,13294,0,2,6.621473,-7.433978,0
44680,13295,0,0,3.591068,-7.863573,0
44680,13295,0,1,7.566885,-6.411643,0
44680,13295,0,2,7.411218,-8.730562,0
44680,13295,1,0,7.813518,-10.158271,0
44680,13295,1,1,8.202839,-11.413188,0
44680,13295,1,2,10.690364,-11.234412,0
44681,13296,0,0,9.913887,-12.109082,0
44681,13296,0,1,-2.262183,-0.131207,1
44681,13296,0,2,3.011565,-3.545770,0
44682,13297,0,0,7.969784,-9.506096,0
44682,13297,0,1,8.303441,-10.383227,0
44682,13297,0,2,4.611748,-7.010688,0
44682,13297,1,0,12.054900,-17.428240,0
44682,13297,1,1,7.554256,-8.731502,0
44682,13297,1,2,6.928401,-7.055250,0
44682,13298,0,0,5.764978,-6.442993,0
44682,13298,0,1,2.969968,-3.339803,0
44682,13298,0,2,5.498122,-7.113564,0
44683,13299,0,0,2.975626,-0.504636,0
44683,13299,0,1,6.199850,-6.768367,0
44683,13299,0,2,8.134131,-10.384948,0
44683,13299,1,0,3.719111,-4.353940,0
44683,13299,1,1,10.841314,-11.778974,0
44683,13299,1,2,5.862503,-5.012577,0
44683,13300,0,0,7.538928,-8.030749,0
44683,13300,0,1,8.439058,-9.763974,0
44683,13300,0,2,5.621099,-7.067638,0
44684,13301,0,0,5.988878,-7.583270,0
44684,13301,0,1,4.444180,-7.535331,0
44684,13301,0,2,9.777003,-11.667456,0
44684,13301,1,0,4.037518,-5.699642,0
44684,13301,1,1,7.067806,-8.341819,0
44684,13301,1,2,6.892608,-9.418075,0
44684,13302,0,0,8.810027,-10.200976,0
44684,13302,0,1,3.608467,-3.792284,0
44684,13302,0,2,7.394593,-9.620900,0
44684,13302,1,0,5.184606,-5.932719,0
44684,13302,1,1,4.224471,-4.192027,0
44684,13302,1,2,1.781685,0.257788,0
44685,13303,0,0,5.321763,-9.126010,0
44685,13303,0,1,1.839651,-4.067003,0
44685,13303,0,2,8.361670,-8.672524,0
44685,13303,1,0,6.644380,-7.881979,0
44685,13303,1,1,2.483726,-3.771402,0
44685,13303,1,2,8.351295,-9.773689,0
44685,13304,0,0,10.789617,-12.340698,0
44685,13304,0,1,3.054469,-4.918095,0
44685,13304,0,2,7.261662,-10.254793,0
44685,13304,1,0,3.953111,-4.012620,0
44685,13304,1,1,1.776188,-2.613498,0
44685,13304,1,2,2.018336,-2.099112,0
44686,13305,0,0,7.857306,-9.330585,0
44686,13305,0,1,6.930409,-8.518159,0
44686,13305,0,2,6.392770,-8.046794,0
44686,13305,1,0,5.428619,-7.460859,0
44686,13305,1,1,9.606803,-11.579833,0
44686,13305,1,2,6.562271,-7.715807,0
44686,13306,0,0,5.545885,-7.271022,0
44686,13306,0,1,6.259011,-6.620646,0
44686,13306,0,2,-1.821044,0.815940,1
44687,13307,0,0,11.489812,-14.200812,0
44687,13307,0,1,8.745561,-11.569182,0
44687,13307,0,2,4.479504,-3.736909,0
44687,13307,1,0,7.139135,-10.512200,0
44687,13307,1,1,5.875223,-6.593744,0
44687,13307,1,2,5.143053,-10.375283,0
44688,13308,0,0,5.181004,-6.172773,0
44688,13308,0,1,0.534839,-4.047731,0
44688,13308,0,2,3.954800,-8.243363,0
44688,13309,0,0,5.544976,-6.269314,0
44688,13309,0,1,5.383053,-4.941288,0
44688,13309,0,2,3.463109,-4.889929,0
44688,13309,1,0,10.073911,-12.238891,0
44688,13309,1,1,4.046607,-3.917549,0
44688,13309,1,2,5.398167,-6.845867,0
44689,13310,0,0,6.833714,-7.748357,0
44689,13310,0,1,5.565530,-5.900661,0
44689,13310,0,2,8.063859,-11.291186,0
44689,13311,0,0,8.943391,-12.652132,0
44689,13311,0,1,8.330163,-13.116361,0
44689,13311,0,2,5.285408,-9.530540,0
44689,13311,1,0,3.515611,-6.282372,0
44689,13311,1,1,5.858372,-5.715161,0
44689,13311,1,2,2.836591,-3.584794,0
44690,13312,0,0,4.506891,-5.212271,0
44690,13312,0,1,11.861501,-12.522164,0
44690,13312,0,2,3.942320,-5.659290,0
44690,13312,1,0,5.069865,-4.792242,0
44690,13312,1,1,2.796007,-2.224735,0
44690,13312,1,2,5.306273,-4.795088,0
44690,13313,0,0,10.434489,-12.656597,0
44690,13313,0,1,4.091748,-7.073490,0
44690,13313,0,2,1.809887,-3.700999,0
44691,13314,0,0,4.806693,-5.959364,0
44691,13314,0,1,2.503817,-2.567392,0
44691,13314,0,2,5.450264,-5.887568,0
44691,13315,0,0,6.593073,-10.343066,0
44691,13315,0,1,4.863788,-4.741577,0
44691,13315,0,2,5.906809,-7.810360,0
44691,13315,1,0,8.311980,-12.547362,0
44691,13315,1,1,10.768453,-12.533521,0
44691,13315,1,2,5.754903,-7.555584,0
44692,13316,0,0,5.658932,-7.449313,0
44692,13316,0,1,5.514132,-8.506726,0
44692,13316,0,2,5.513635,-7.456943,0
44693,13317,0,0,7.113322,-9.238697,0
44693,13317,0,1,7.673106,-9.881154,0
44693,13317,0,2,7.682308,-9.084643,0
44693,13317,1,0,10.358055,-11.902797,0
44693,13317,1,1,5.086283,-9.371945,0
44693,13317,1,2,-3.509175,2.772571,1
44693,13318,0,0,6.199130,-8.040330,0
44693,13318,0,1,5.809268,-6.032304,0
44693,13318,0,2,5.781698,-8.640409,0
44694,13319,0,0,9.812715,-11.798384,0
44694,13319,0,1,4.235232,-4.672767,0
44694,13319,0,2,5.597953,-7.242767,0
44694,13319,1,0,4.740335,-9.194474,0
44694,13319,1,1,5.547835,-6.757534,0
44694,13319,1,2,5.857729,-7.119687,0
44694,13320,0,0,6.348146,-6.318061,0
44694,13320,0,1,5.479727,-8.558249,0
44694,13320,0,2,8.631130,-9.567200,0
44694,13320,1,0,3.998412,-3.678394,0
44694,13320,1,1,4.262477,-3.416776,0
44694,13320,1,2,3.606727,-2.263629,0
44695,13321,0,0,8.115645,-11.899337,0
44695,13321,0,1,3.626713,-0.671882,0
44695,13321,0,2,7.207062,-8.232461,0
44695,13321,1,0,4.866762,-4.567757,0
44695,13321,1,1,4.749403,-7.351853,0
44695,13321,1,2,4.922382,-5.714537,0
44695,13322,0,0,9.423772,-11.481354,0
44695,13322,0,1,4.898799,-5.801829,0
44695,13322,0,2,5.717502,-6.559493,0
44696,13323,0,0,8.618023,-11.607899,0
44696,13323,0,1,8.107448,-8.498610,0
44696,13323,0,2,6.968781,-7.317139,0
44696,13323,1,0,2.095187,-4.070363,0
44696,13323,1,1,7.197785,-8.286712,0
44696,13323,1,2,4.880179,-4.553086,0
44696,13324,0,0,9.715713,-12.732001,0
44696,13324,0,1,7.405565,-8.823534,0
44696,13324,0,2,5.701887,-7.407492,0
44696,13324,1,0,5.300685,-6.675794,0
44696,13324,1,1,4.883178,-4.238342,0
44696,13324,1,2,1.740228,-3.313210,0
44697,13325,0,0,4.022618,-7.102675,0
44697,13325,0,1,10.046565,-11.334919,0
44697,13325,0,2,3.579838,-7.749403,0
44697,13325,1,0,6.206108,-5.879326,0
44697,13325,1,1,7.733937,-11.438168,0
44697,13325,1,2,4.983437,-6.659896,0
44698,13326,0,0,9.307417,-12.004410,0
44698,13326,0,1,4.072653,-6.358819,0
44698,13326,0,2,14.359797,-16.821516,0
44698,13326,1,0,3.042399,-1.779528,0
44698,13326,1,1,2.911397,-2.414038,0
44698,13326,1,2,2.415508,-1.765664,0
44698,13327,0,0,7.180866,-10.217173,0
44698,13327,0,1,1.744943,-2.244514,0
44698,13327,0,2,9.013554,-11.144557,0
44698,13327,1,0,5.028660,-4.931230,0
44698,13327,1,1,3.315334,-3.161063,0
44698,13327,1,2,3.712346,-4.366588,0
44699,13328,0,0,8.605309,-9.289241,0
44699,13328,0,1,6.617019,-8.658196,0
44699,13328,0,2,-0.785745,-2.500121,0
44699,13329,0,0,10.017810,-11.281396,0
44699,13329,0,1,6.967287,-8.399632,0
44699,13329,0,2,6.247147,-7.721266,0
44699,13329,1,0,3.377214,-2.826266,0
44699,13329,1,1,7.789776,-7.950475,0
44699,13329,1,2,9.143378,-10.166689,0
44700,13330,0,0,-1.137055,1.387601,1
44700,13330,0,1,9.233470,-11.184422,0
