Image#,Crib#,Row,Column,Class 1 Value,Class 2 Value,Classification
12012,7732,1,1,3.353646,-2.521998,0
12012,7732,1,2,-0.612045,-0.664033,0
12012,7732,1,3,-0.281884,-0.310829,0
12013,7733,0,0,3.337141,-3.012471,0
12013,7733,0,1,7.264388,-5.629550,0
12013,7733,0,2,-6.402601,3.729723,1
12013,7733,0,3,4.297994,-2.865059,0
12013,7734,0,0,7.232968,-6.271464,0
12013,7734,0,1,2.624359,-3.001897,0
12013,7734,0,2,5.268826,-4.653078,0
12013,7734,0,3,8.017046,-6.174090,0
12013,7734,1,0,6.357463,-5.394198,0
12013,7734,1,1,-1.258513,-0.308996,1
12013,7734,1,2,-5.353033,3.336480,1
12013,7734,1,3,-5.781565,3.508200,1
12014,7735,0,0,3.208149,-2.068634,0
12014,7735,0,1,4.607519,-4.312918,0
12014,7735,0,2,3.106898,-3.577653,0
12014,7735,0,3,1.327916,-1.423186,0
12014,7736,0,0,1.385689,-1.327845,0
12014,7736,0,1,6.610682,-4.880674,0
12014,7736,0,2,1.962025,-2.222539,0
12014,7736,0,3,3.230565,-3.950064,0
12014,7736,1,0,0.611027,0.408550,0
12014,7736,1,1,-5.188290,3.448072,1
12014,7736,1,2,0.744052,-1.809040,0
12014,7736,1,3,4.974884,-4.660422,0
12015,7737,0,0,2.782580,-3.080317,0
12015,7737,0,1,-5.181028,2.562087,1
12015,7737,0,2,4.141100,-4.423655,0
12015,7737,0,3,3.759478,-3.486958,0
12015,7738,0,0,3.620282,-3.140467,0
12015,7738,0,1,2.310647,-2.370949,0
12015,7738,0,2,5.704934,-4.781845,0
12015,7738,0,3,5.716022,-4.181612,0
12016,7739,0,0,-1.193764,0.277539,1
12016,7739,0,1,5.933930,-4.473383,0
12016,7739,0,2,7.779417,-5.943550,0
12016,7739,0,3,3.465556,-3.558813,0
12017,7740,0,0,5.820096,-5.034705,0
12017,7740,0,1,7.083938,-5.648166,0
12017,7740,0,2,0.358496,-0.354975,0
12017,7740,0,3,3.951670,-3.188457,0
12017,7740,1,0,4.032775,-3.085646,0
12017,7740,1,1,2.658292,-2.537551,0
12017,7740,1,2,3.306926,-2.936662,0
12017,7740,1,3,4.026813,-3.341755,0
12017,7741,0,0,1.936968,-1.509343,0
12017,7741,0,1,-0.595189,-0.746981,0
12017,7741,0,2,8.505031,-6.713204,0
12017,7741,0,3,-5.411801,3.382000,1
12018,7742,0,0,3.430721,-3.776075,0
12018,7742,0,1,6.614542,-5.128837,0
12018,7742,0,2,-1.599050,0.690986,1
12018,7742,0,3,-6.190880,4.490650,1
12018,7743,0,0,5.267570,-4.248018,0
12018,7743,0,1,5.602038,-4.614576,0
12018,7743,0,2,5.741000,-5.334503,0
12018,7743,0,3,-5.707873,4.096721,1
12019,7744,0,0,-1.415061,0.604784,1
12019,7744,0,1,5.277649,-4.355658,0
12019,7744,0,2,2.922105,-3.368850,0
12019,7744,0,3,4.038538,-3.894018,0
12019,7744,1,0,4.007189,-3.058229,0
12019,7744,1,1,4.359060,-3.204535,0
12019,7744,1,2,3.295720,-3.361756,0
12019,7744,1,3,2.470765,-2.086561,0
12019,7745,0,0,1.020530,-1.398552,0
12019,7745,0,1,3.341445,-2.831679,0
12019,7745,0,2,5.166699,-4.284544,0
12019,7745,0,3,0.578610,-1.358411,0
12020,7746,0,0,-0.691650,-0.195246,0
12020,7746,0,1,-0.862092,-0.397290,0
12020,7746,0,2,2.961406,-2.668340,0
12020,7746,0,3,0.062418,-0.865804,0
12020,7746,1,0,3.911599,-3.488975,0
12020,7746,1,1,-4.079376,2.450853,1
12020,7746,1,2,-2.676167,0.962087,1
12020,7746,1,3,-0.586484,-0.307930,0
12020,7747,0,0,2.042345,-1.544725,0
12020,7747,0,1,6.230906,-5.338836,0
12020,7747,0,2,6.734548,-5.360240,0
12020,7747,0,3,2.497855,-2.089940,0
12021,7748,0,0,8.939889,-6.442004,0
12021,7748,0,1,1.758315,-2.230083,0
12021,7748,0,2,3.475293,-2.949435,0
12021,7748,0,3,0.843300,-0.802262,0
12021,7749,0,0,-2.156302,1.328663,1
12021,7749,0,1,-1.165569,0.765813,1
12021,7749,0,2,-0.238276,0.116448,0
12021,7749,0,3,0.297809,-1.239663,0
12022,7750,0,0,3.094031,-3.220537,0
12022,7750,0,1,4.825298,-3.887980,0
12022,7750,0,2,4.028033,-4.045019,0
12022,7750,0,3,-5.916807,3.613046,1
12022,7750,1,0,1.114659,-1.513179,0
12022,7750,1,1,4.167722,-3.791697,0
12022,7750,1,2,3.337839,-3.104444,0
12022,7750,1,3,1.242826,-1.400615,0
12022,7751,0,0,7.640351,-5.785031,0
12022,7751,0,1,6.483567,-5.414287,0
12022,7751,0,2,0.386690,-0.686586,0
12022,7751,0,3,5.688549,-4.859452,0
12023,7752,0,0,7.797728,-5.911563,0
12023,7752,0,1,2.675301,-2.513306,0
12023,7752,0,2,2.395869,-3.186934,0
12023,7752,0,3,-8.335086,5.352290,1
12023,7753,0,0,6.744888,-5.354959,0
12023,7753,0,1,3.502393,-2.619154,0
12023,7753,0,2,-4.759626,2.796267,1
12023,7753,0,3,-8.336916,5.980375,1
12024,7754,0,0,2.346444,-2.626239,0
12024,7754,0,1,1.728406,-1.902035,0
12024,7754,0,2,6.694619,-4.939197,0
12024,7754,0,3,4.071644,-2.542327,0
12024,7755,0,0,5.016788,-4.582241,0
12024,7755,0,1,0.290295,-1.298413,0
12024,7755,0,2,-4.229512,2.474375,1
12024,7755,0,3,0.365738,-0.450707,0
12025,7756,0,0,3.029701,-3.599396,0
12025,7756,0,1,4.688724,-3.356322,0
12025,7756,0,2,3.764303,-3.131223,0
12025,7756,0,3,-6.320677,3.479197,1
12025,7757,0,0,7.007014,-5.139343,0
12025,7757,0,1,5.479100,-5.120278,0
12025,7757,0,2,7.748297,-6.784665,0
12025,7757,0,3,1.821146,-2.134476,0
12026,7758,0,0,8.075830,-6.358179,0
12026,7758,0,1,5.038049,-4.727713,0
12026,7758,0,2,1.876242,-0.986183,0
12026,7758,0,3,7.161573,-5.408617,0
12026,7759,0,0,-0.917360,-0.023275,0
12026,7759,0,1,1.997685,-2.019965,0
12026,7759,0,2,3.086496,-2.574002,0
12026,7759,0,3,-1.760250,1.603867,1
12027,7760,0,0,-3.777805,2.487782,1
12027,7760,0,1,0.609438,-0.918797,0
12027,7760,0,2,-9.368322,6.556673,1
12027,7760,0,3,0.546509,-2.177629,0
12027,7760,1,0,3.801814,-3.512245,0
12027,7760,1,1,6.284524,-5.164304,0
12027,7760,1,2,5.850349,-4.102245,0
12027,7760,1,3,1.342768,-1.594041,0
12027,7761,0,0,2.184401,-2.636536,0
12027,7761,0,1,2.732568,-2.651692,0
12027,7761,0,2,5.982900,-4.674081,0
12027,7761,0,3,-0.770666,0.125440,0
12028,7762,0,0,4.271022,-3.713730,0
12028,7762,0,1,3.383062,-2.839159,0
12028,7762,0,2,-9.533574,6.743365,1
12028,7762,0,3,0.776559,-0.953441,0
12028,7762,1,0,2.145484,-2.139533,0
12028,7762,1,1,2.546935,-1.498393,0
12028,7762,1,2,1.877503,-2.044970,0
12028,7762,1,3,-2.755961,1.521306,1
12028,7763,0,0,3.840466,-3.120080,0
12028,7763,0,1,6.945088,-5.388417,0
12028,7763,0,2,0.029927,0.726563,0
12028,7763,0,3,-6.565741,4.794410,1
12029,7764,0,0,3.339839,-3.440216,0
12029,7764,0,1,8.136359,-7.170015,0
12029,7764,0,2,-8.120119,4.304639,1
12029,7764,0,3,-7.095323,4.280403,1
12029,7765,0,0,1.770341,-1.891790,0
12029,7765,0,1,11.970698,-9.510693,0
12029,7765,0,2,8.461345,-6.996500,0
12029,7765,0,3,1.961986,-2.426106,0
12029,7765,1,0,2.642680,-1.931967,0
12029,7765,1,1,2.416456,-1.861793,0
12029,7765,1,2,1.112695,-0.979635,0
12029,7765,1,3,-3.109133,1.523395,1
12030,7766,0,0,-0.323625,0.077340,0
12030,7766,0,1,-0.751180,0.275723,0
12030,7766,0,2,-2.876650,1.645017,1
12030,7766,0,3,-2.524221,1.227551,1
12030,7767,0,0,3.572064,-3.395901,0
12030,7767,0,1,7.806753,-6.893223,0
12030,7767,0,2,4.485307,-3.885522,0
12030,7767,0,3,-0.567239,0.382729,0
12031,7768,0,0,5.311940,-4.865434,0
12031,7768,0,1,1.727540,-1.671354,0
12031,7768,0,2,2.986818,-1.990244,0
12031,7768,0,3,0.699765,-0.677401,0
12031,7769,0,0,11.125732,-8.922953,0
12031,7769,0,1,0.144486,-0.522459,0
12031,7769,0,2,-3.842453,1.877863,1
12031,7769,0,3,-3.098502,1.601468,1
12032,7770,0,0,3.550586,-3.376633,0
12032,7770,0,1,6.018658,-5.033329,0
12032,7770,0,2,4.546365,-4.061193,0
12032,7770,0,3,-0.570124,0.153586,0
12032,7770,1,0,3.268446,-3.081776,0
12032,7770,1,1,2.995507,-3.669671,0
12032,7770,1,2,3.948841,-3.566878,0
12032,7770,1,3,1.463959,-2.310275,0
12032,7771,0,0,-4.259127,2.934563,1
12032,7771,0,1,7.301952,-4.906431,0
12032,7771,0,2,2.539271,-2.495038,0
12032,7771,0,3,1.192183,-0.806929,0
12033,7772,0,0,3.999020,-3.295091,0
12033,7772,0,1,-0.013709,0.080675,0
12033,7772,0,2,5.745204,-4.737110,0
12033,7772,0,3,-7.445054,4.653648,1
12033,7772,1,0,3.196512,-2.623300,0
12033,7772,1,1,4.540361,-3.888137,0
12033,7772,1,2,4.042126,-3.537602,0
12033,7772,1,3,0.326835,-0.650732,0
12033,7773,0,0,5.982871,-4.520051,0
12033,7773,0,1,14.087129,-10.707867,0
12033,7773,0,2,5.242887,-4.310781,0
12033,7773,0,3,2.167455,-2.539467,0
12034,7774,0,0,0.844566,-1.128388,0
12034,7774,0,1,9.723851,-7.304375,0
12034,7774,0,2,9.429617,-6.615523,0
12034,7774,0,3,2.166322,-2.000005,0
12034,7775,0,0,3.306830,-2.929570,0
12034,7775,0,1,6.040584,-5.110528,0
12034,7775,0,2,5.304995,-4.046966,0
12034,7775,0,3,-0.740307,0.615329,0
12035,7776,0,0,4.230884,-3.485998,0
12035,7776,0,1,9.225735,-8.070622,0
12035,7776,0,2,3.869260,-3.158291,0
12035,7776,0,3,3.531512,-2.841687,0
12035,7776,1,0,5.432555,-4.880005,0
12035,7776,1,1,3.212789,-3.300336,0
12035,7776,1,2,1.362295,-2.079809,0
12035,7776,1,3,-0.217428,-0.765057,0
12035,7777,0,0,3.078606,-2.271390,0
12035,7777,0,1,7.350923,-6.434628,0
12035,7777,0,2,3.400402,-3.239916,0
12035,7777,0,3,-0.813603,-0.425490,0
12036,7778,0,0,-2.004750,0.785635,1
12036,7778,0,1,-1.497926,0.832566,1
12036,7778,0,2,8.612886,-6.260087,0
12036,7778,0,3,1.140573,-1.500393,0
12036,7778,1,0,3.450169,-2.453994,0
12036,7778,1,1,0.658654,-0.778860,0
12036,7778,1,2,5.254282,-4.446301,0
12036,7778,1,3,0.877304,-1.281322,0
12036,7779,0,0,3.883089,-2.983769,0
12036,7779,0,1,6.192862,-5.026103,0
12036,7779,0,2,-1.693241,0.848317,1
12036,7779,0,3,3.694617,-3.783781,0
12037,7780,0,0,3.163473,-2.539803,0
12037,7780,0,1,4.101631,-4.481108,0
12037,7780,0,2,8.700866,-7.183927,0
12037,7780,0,3,0.731152,-1.126333,0
12037,7780,1,0,4.169806,-4.091681,0
12037,7780,1,1,2.584535,-2.451317,0
12037,7780,1,2,2.398000,-2.172808,0
12037,7780,1,3,-1.000886,0.066432,1
12037,7781,0,0,1.152713,-1.971842,0
12037,7781,0,1,-1.581423,0.992690,1
12037,7781,0,2,3.128295,-2.701242,0
12037,7781,0,3,-0.941512,-0.004242,0
12038,7782,0,0,6.144428,-4.902810,0
12038,7782,0,1,5.436189,-3.897804,0
12038,7782,0,2,-5.651994,3.807222,1
12038,7782,0,3,2.235308,-2.859714,0
12038,7782,1,0,2.457433,-2.453872,0
12038,7782,1,1,1.810335,-2.358818,0
12038,7782,1,2,4.596454,-4.013587,0
12038,7782,1,3,-3.876283,2.478180,1
12038,7783,0,0,3.928779,-3.694011,0
12038,7783,0,1,0.520938,-0.752845,0
12038,7783,0,2,1.713513,-1.187573,0
12038,7783,0,3,2.405001,-2.612548,0
12039,7784,0,0,8.476222,-6.784583,0
12039,7784,0,1,-0.064185,-0.670110,0
12039,7784,0,2,5.319856,-3.870170,0
12039,7784,0,3,-0.614521,0.382932,0
12039,7784,1,0,-3.673878,1.924970,1
12039,7784,1,1,2.699208,-2.447680,0
12039,7784,1,2,-0.446364,-0.698982,0
12039,7784,1,3,-1.612157,0.410257,1
12040,7785,0,0,8.043142,-5.898677,0
12040,7785,0,1,6.322010,-5.474164,0
12040,7785,0,2,-7.998868,5.345465,1
12040,7785,0,3,-3.124931,1.967580,1
12040,7786,0,0,7.302892,-6.215025,0
12040,7786,0,1,2.349292,-1.364104,0
12040,7786,0,2,-0.212294,-0.248961,0
12040,7786,0,3,0.280985,-1.770034,0
12040,7786,1,0,3.150436,-2.340056,0
12040,7786,1,1,2.295736,-1.795503,0
12040,7786,1,2,2.170636,-1.701476,0
12040,7786,1,3,0.015479,-0.700627,0
12041,7787,0,0,3.265513,-2.834028,0
12041,7787,0,1,2.490521,-3.224501,0
12041,7787,0,2,-0.510346,0.524952,0
12041,7787,0,3,1.707046,-1.664721,0
12041,7787,1,0,5.027850,-4.675850,0
12041,7787,1,1,3.530929,-3.741313,0
12041,7787,1,2,4.350036,-4.035498,0
12041,7787,1,3,1.007679,-1.591636,0
12041,7788,0,0,7.115320,-6.264596,0
12041,7788,0,1,-2.415278,1.363692,1
12041,7788,0,2,5.818658,-5.097628,0
12041,7788,0,3,2.853833,-2.396148,0
12042,7789,0,0,-0.348247,-0.376861,0
12042,7789,0,1,2.024887,-1.831515,0
12042,7789,0,2,3.219717,-3.519659,0
12042,7789,0,3,-4.400069,3.408918,1
12042,7790,0,0,3.797838,-3.238699,0
12042,7790,0,1,-0.470087,-0.056655,0
12042,7790,0,2,-1.451686,0.748071,1
12042,7790,0,3,-0.136872,-0.304239,0
12042,7790,1,0,5.595589,-4.131343,0
12042,7790,1,1,2.345308,-2.531266,0
12042,7790,1,2,7.873690,-6.584260,0
12042,7790,1,3,-4.142357,2.193905,1
12043,7791,0,0,3.259313,-3.884501,0
12043,7791,0,1,2.987217,-1.867809,0
12043,7791,0,2,3.540597,-3.304851,0
12043,7791,0,3,-3.065400,1.122090,1
12043,7792,0,0,4.387089,-3.455703,0
12043,7792,0,1,8.906138,-6.811608,0
12043,7792,0,2,5.702907,-4.297556,0
12043,7792,0,3,2.368594,-1.645714,0
12043,7792,1,0,5.227081,-4.732969,0
12043,7792,1,1,2.171563,-2.318581,0
12043,7792,1,2,2.850548,-2.436076,0
12043,7792,1,3,-1.031740,-0.125319,1
12044,7793,0,0,2.670284,-2.165542,0
12044,7793,0,1,4.630439,-3.917375,0
12044,7793,0,2,5.740361,-5.177032,0
12044,7793,0,3,1.328460,-0.504831,0
12044,7794,0,0,5.366370,-3.836906,0
12044,7794,0,1,7.796012,-6.181732,0
12044,7794,0,2,5.324276,-3.876361,0
12044,7794,0,3,-3.901680,2.365988,1
12044,7794,1,0,3.242877,-2.855641,0
12044,7794,1,1,2.660853,-2.786380,0
12044,7794,1,2,2.330339,-2.317925,0
12044,7794,1,3,-1.364051,0.224209,1
12045,7795,0,0,-1.363450,0.673747,1
12045,7795,0,1,4.845794,-3.986726,0
12045,7795,0,2,1.336064,-0.420127,0
12045,7795,0,3,-5.422825,3.408097,1
12045,7796,0,0,10.019588,-7.430154,0
12045,7796,0,1,-1.728766,-0.017690,1
12045,7796,0,2,7.490259,-6.573129,0
12045,7796,0,3,-1.904250,0.699102,1
12045,7796,1,0,0.425487,-0.338622,0
12045,7796,1,1,-3.270458,1.645250,1
12045,7796,1,2,0.104506,-0.319971,0
12045,7796,1,3,-1.192967,0.368302,1
12046,7797,0,0,-1.328161,0.443145,1
12046,7797,0,1,6.972030,-6.025918,0
12046,7797,0,2,4.656644,-3.679512,0
12046,7797,0,3,0.691361,-1.235183,0
12046,7797,1,0,1.497218,-1.723212,0
12046,7797,1,1,2.622081,-2.707240,0
12046,7797,1,2,0.618718,-0.997995,0
12046,7797,1,3,2.906945,-2.669382,0
12046,7798,0,0,7.137624,-5.513052,0
12046,7798,0,1,1.749972,-2.372197,0
12046,7798,0,2,-2.907731,1.710425,1
12046,7798,0,3,2.959235,-3.229918,0
12046,7798,1,0,4.506700,-3.720838,0
12046,7798,1,1,0.284215,-1.718744,0
12046,7798,1,2,4.759891,-3.887212,0
12046,7798,1,3,1.445058,-1.832918,0
12047,7799,0,0,4.616139,-4.517624,0
12047,7799,0,1,1.532701,-1.857732,0
12047,7799,0,2,5.778512,-4.854428,0
12047,7799,0,3,0.493394,-0.607256,0
12047,7800,0,0,2.832757,-3.475863,0
12047,7800,0,1,0.643581,-1.256904,0
12047,7800,0,2,2.869809,-3.267013,0
12047,7800,0,3,4.097522,-3.897094,0
12048,7801,0,0,1.681082,-2.491525,0
12048,7801,0,1,2.189246,-2.156859,0
12048,7801,0,2,-6.046961,4.092097,1
12048,7801,0,3,-9.750401,6.000821,1
12048,7802,0,0,1.075911,-1.596683,0
12048,7802,0,1,4.743921,-2.922801,0
12048,7802,0,2,3.148499,-2.397607,0
12048,7802,0,3,-5.717990,3.971887,1
12049,7803,0,0,8.243467,-6.755528,0
12049,7803,0,1,1.999441,-1.969292,0
12049,7803,0,2,3.423155,-3.311460,0
12049,7803,0,3,1.154359,-1.414626,0
12049,7803,1,0,1.765214,-1.655467,0
12049,7803,1,1,4.547931,-3.305881,0
12049,7803,1,2,-0.917949,0.216747,0
12049,7803,1,3,0.539516,-1.094656,0
12049,7804,0,0,5.384792,-4.405769,0
12049,7804,0,1,-2.460393,1.445062,1
12049,7804,0,2,0.933908,-1.042647,0
12049,7804,0,3,1.997000,-1.340623,0
12049,7804,1,0,3.240613,-3.160555,0
12049,7804,1,1,6.610034,-5.649382,0
12049,7804,1,2,0.337518,-1.188319,0
12049,7804,1,3,-0.622510,0.215009,0
12050,7805,0,0,6.327010,-5.440618,0
12050,7805,0,1,13.323182,-9.751589,0
12050,7805,0,2,3.026916,-3.170723,0
12050,7805,0,3,-0.047640,-0.990774,0
12050,7805,1,0,1.084880,-1.466167,0
12050,7805,1,1,4.140529,-3.524459,0
12050,7805,1,2,4.646213,-3.845115,0
12050,7805,1,3,-5.087709,3.128927,1
12050,7806,0,0,0.499971,-1.219781,0
12050,7806,0,1,3.271083,-2.442707,0
12050,7806,0,2,0.652589,-1.711413,0
12050,7806,0,3,-7.392609,5.541649,1
12051,7807,0,0,4.908209,-3.487492,0
12051,7807,0,1,5.779104,-5.217734,0
12051,7807,0,2,5.670114,-4.341176,0
12051,7807,0,3,-0.715485,0.845931,0
12051,7808,0,0,3.632248,-3.338886,0
12051,7808,0,1,4.414301,-3.823757,0
12051,7808,0,2,6.104163,-4.409690,0
12051,7808,0,3,1.863662,-2.118080,0
12052,7809,0,0,4.664094,-3.555054,0
12052,7809,0,1,-0.795636,0.293285,0
12052,7809,0,2,8.465120,-6.362302,0
12052,7809,0,3,-4.241025,2.982269,1
12052,7810,0,0,6.265273,-5.122768,0
12052,7810,0,1,9.295810,-8.689221,0
12052,7810,0,2,4.502064,-3.829599,0
12052,7810,0,3,3.106260,-2.751804,0
12053,7811,0,0,1.824927,-2.223916,0
12053,7811,0,1,5.562960,-4.655141,0
12053,7811,0,2,3.124947,-3.011979,0
12053,7811,0,3,2.455363,-1.984730,0
12053,7812,0,0,7.074403,-6.217829,0
12053,7812,0,1,10.895008,-8.734777,0
12053,7812,0,2,2.719697,-2.757089,0
12053,7812,0,3,1.885849,-1.789116,0
12053,7812,1,0,-0.857820,0.260640,0
12053,7812,1,1,-2.759748,1.401794,1
12053,7812,1,2,3.149696,-3.160835,0
12053,7812,1,3,1.313174,-0.596281,0
12054,7813,0,0,1.302399,-1.946362,0
12054,7813,0,1,3.866972,-3.273087,0
12054,7813,0,2,-0.642807,-0.056186,0
12054,7813,0,3,-2.145350,0.316418,1
12054,7814,0,0,4.226644,-3.609535,0
12054,7814,0,1,6.055366,-4.669871,0
12054,7814,0,2,5.030268,-4.388364,0
12054,7814,0,3,3.326852,-2.374687,0
12055,7815,0,0,5.066909,-4.493598,0
12055,7815,0,1,2.513522,-2.026353,0
12055,7815,0,2,-0.541102,-0.572117,0
12055,7815,0,3,-0.664789,-0.655193,0
12055,7816,0,0,1.601240,-2.377686,0
12055,7816,0,1,1.231813,-2.229029,0
12055,7816,0,2,-5.318528,2.996191,1
12055,7816,0,3,3.902219,-3.369282,0
12056,7817,0,0,3.004179,-2.938222,0
12056,7817,0,1,3.156236,-3.064619,0
12056,7817,0,2,7.241953,-5.757649,0
12056,7817,0,3,3.199865,-3.571102,0
12056,7818,0,0,4.673486,-3.694568,0
12056,7818,0,1,1.529911,-0.453715,0
12056,7818,0,2,1.966520,-2.328656,0
12056,7818,0,3,-4.384452,3.226037,1
12057,7819,0,0,2.453917,-2.095648,0
12057,7819,0,1,2.248816,-2.097331,0
12057,7819,0,2,-1.761038,0.621375,1
12057,7819,0,3,-5.249607,2.773667,1
12057,7820,0,0,-1.045883,0.102286,1
12057,7820,0,1,3.751625,-3.692765,0
12057,7820,0,2,3.766495,-3.851945,0
12057,7820,0,3,2.421495,-2.779873,0
12058,7821,0,0,-0.049806,-0.261243,0
12058,7821,0,1,3.181482,-3.004454,0
12058,7821,0,2,3.475303,-3.129449,0
12058,7821,0,3,1.637729,-1.626015,0
12058,7821,1,0,1.542234,-1.222984,0
12058,7821,1,1,2.241167,-1.964437,0
12058,7821,1,2,4.190061,-3.711548,0
12058,7821,1,3,1.187245,-1.529815,0
12058,7822,0,0,0.331986,-0.960090,0
12058,7822,0,1,3.600131,-3.488571,0
12058,7822,0,2,2.213469,-2.220109,0
12058,7822,0,3,5.608201,-4.283453,0
12059,7823,0,0,3.683449,-3.443888,0
12059,7823,0,1,3.563119,-2.671398,0
12059,7823,0,2,0.054132,-0.419117,0
12059,7823,0,3,2.735245,-2.162639,0
12059,7824,0,0,5.238798,-4.130612,0
12059,7824,0,1,8.501556,-6.851952,0
12059,7824,0,2,7.507363,-6.620682,0
12059,7824,0,3,4.544323,-4.341296,0
12060,7825,0,0,1.652503,-1.131997,0
12060,7825,0,1,-0.184909,-0.751870,0
12060,7825,0,2,5.446524,-4.514149,0
12060,7825,0,3,-0.690926,0.855312,0
12060,7826,0,0,6.948659,-5.577105,0
12060,7826,0,1,4.896403,-4.840331,0
12060,7826,0,2,-5.195525,2.946713,1
12060,7826,0,3,4.117827,-3.912153,0
12061,7827,0,0,3.528049,-3.169902,0
12061,7827,0,1,3.714029,-2.538213,0
12061,7827,0,2,-7.135620,4.258119,1
12061,7827,0,3,3.754549,-2.793554,0
12061,7828,0,0,6.065043,-4.813587,0
12061,7828,0,1,0.345693,-0.444329,0
12061,7828,0,2,7.965928,-6.510643,0
12061,7828,0,3,-3.989676,1.758710,1
12062,7829,0,0,4.718877,-4.179358,0
12062,7829,0,1,7.472773,-5.118674,0
12062,7829,0,2,0.248139,-0.720264,0
12062,7829,0,3,-0.599269,-0.389452,0
12062,7830,0,0,5.756242,-4.455816,0
12062,7830,0,1,5.722801,-4.898074,0
12062,7830,0,2,-11.244761,6.789946,1
12062,7830,0,3,-2.110628,1.942884,1
12063,7831,0,0,6.978197,-5.283355,0
12063,7831,0,1,2.236338,-0.921798,0
12063,7831,0,2,5.167997,-4.840616,0
12063,7831,0,3,2.153755,-1.817325,0
12063,7831,1,0,-1.385474,0.325702,1
12063,7831,1,1,-4.639821,2.510393,1
12063,7831,1,2,-3.006317,1.869427,1
12063,7831,1,3,-6.766732,4.337790,1
12063,7832,0,0,1.431219,-1.803628,0
12063,7832,0,1,6.368378,-5.157323,0
12063,7832,0,2,-4.556434,2.752251,1
12063,7832,0,3,2.708530,-2.145971,0
12064,7833,0,0,4.831916,-3.745518,0
12064,7833,0,1,7.439433,-6.402413,0
12064,7833,0,2,3.210697,-2.972620,0
12064,7833,0,3,-4.670545,2.820816,1
12064,7834,0,0,6.374766,-4.853078,0
12064,7834,0,1,4.843424,-4.014929,0
12064,7834,0,2,-0.175854,-0.664665,0
12064,7834,0,3,6.938622,-5.668475,0
12065,7835,0,0,5.061666,-5.043554,0
12065,7835,0,1,0.790123,-0.723309,0
12065,7835,0,2,-0.963974,0.994641,0
12065,7835,0,3,4.548796,-3.807583,0
12065,7835,1,0,2.589802,-1.842202,0
12065,7835,1,1,-0.089811,0.081917,0
12065,7835,1,2,3.387531,-2.705196,0
12065,7835,1,3,5.191698,-4.925918,0
12065,7836,0,0,4.845038,-3.990834,0
12065,7836,0,1,5.202149,-3.916465,0
12065,7836,0,2,-1.420978,-0.184968,1
12065,7836,0,3,-6.704120,4.807862,1
12066,7837,0,0,0.020860,-0.353043,0
12066,7837,0,1,5.703776,-4.253393,0
12066,7837,0,2,8.800566,-6.881234,0
12066,7837,0,3,1.507784,-0.336266,0
12066,7838,0,0,4.116261,-3.327688,0
12066,7838,0,1,2.071100,-2.508877,0
12066,7838,0,2,8.959889,-6.964218,0
12066,7838,0,3,1.925192,-1.111338,0
12067,7839,0,0,4.675979,-4.113846,0
12067,7839,0,1,2.569332,-2.494946,0
12067,7839,0,2,8.090768,-6.249215,0
12067,7839,0,3,1.875849,-1.787680,0
12067,7840,0,0,2.114109,-2.771349,0
12067,7840,0,1,2.231072,-2.630105,0
12067,7840,0,2,4.392588,-3.681056,0
12067,7840,0,3,-4.616115,2.446653,1
12067,7840,1,0,-1.360535,-0.214944,1
12067,7840,1,1,5.109526,-3.808058,0
12067,7840,1,2,-0.443649,-0.179974,0
12067,7840,1,3,-6.688633,4.423570,1
12068,7841,0,0,4.720374,-3.798410,0
12068,7841,0,1,5.912995,-5.358454,0
12068,7841,0,2,4.569292,-3.462662,0
12068,7841,0,3,-1.650329,-0.066250,1
12068,7842,0,0,4.745870,-3.219735,0
12068,7842,0,1,7.808337,-6.895923,0
12068,7842,0,2,3.235858,-3.302281,0
12068,7842,0,3,5.258954,-4.266084,0
12069,7843,0,0,9.569122,-7.217782,0
12069,7843,0,1,4.027407,-3.641497,0
12069,7843,0,2,-0.498725,-0.580762,0
12069,7843,0,3,2.521975,-2.730766,0
12069,7844,0,0,3.452853,-2.813873,0
12069,7844,0,1,1.555376,-1.278257,0
12069,7844,0,2,3.127600,-2.881691,0
12069,7844,0,3,4.260245,-3.777388,0
12070,7845,0,0,3.196021,-2.436493,0
12070,7845,0,1,7.599823,-6.308362,0
12070,7845,0,2,4.135555,-4.330572,0
12070,7845,0,3,-5.943883,4.047842,1
12070,7846,0,0,6.025113,-5.349689,0
12070,7846,0,1,4.123129,-2.747632,0
12070,7846,0,2,4.360532,-3.494366,0
12070,7846,0,3,2.752254,-2.746537,0
12070,7846,1,0,7.369812,-5.997092,0
12070,7846,1,1,-3.331710,1.092119,1
12070,7846,1,2,1.852058,-2.026961,0
12070,7846,1,3,1.294634,-0.822412,0
12071,7847,0,0,7.666740,-5.595959,0
12071,7847,0,1,-1.621602,1.036904,1
12071,7847,0,2,-3.815396,2.563892,1
12071,7847,0,3,1.190463,-1.843062,0
12071,7848,0,0,4.669245,-4.008878,0
12071,7848,0,1,3.416134,-2.692634,0
12071,7848,0,2,0.910855,-1.862030,0
12071,7848,0,3,-3.518027,2.423349,1
12072,7849,0,0,5.505165,-3.793133,0
12072,7849,0,1,5.285500,-4.530631,0
12072,7849,0,2,4.812924,-3.438692,0
12072,7849,0,3,5.460217,-4.243467,0
12072,7850,0,0,6.036313,-4.874819,0
12072,7850,0,1,7.221406,-6.092927,0
